objectid,facil_id,instit_id,facil_name,facil_addr,grade_leve,grade_org,facil_tele,zipcode,tencode,st_code,facil_type,instit_typ,enrollment,active,cartodb_id,created_at,updated_at,longitude_0,latitude_0,geojson
126,2580,258,"Kirkbride, Elizabeth B.",1501 S. 7th St.,Elementary School,K-8,952-6214,19147 - 6410,2848000626,28480,School,District,407,O,92,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1560977997206,39.9298201702725,"{""type"":""Point"",""coordinates"":[-75.1561,39.92982]}"
127,2370,237,"McDaniel, Delaplaine",2100 Moore St.,Elementary School,K-4,952-6203,19145 - 1933,8822001801,88220,School,District,516,O,93,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1812242645621,39.9293791377934,"{""type"":""Point"",""coordinates"":[-75.18122,39.92938]}"
128,2540,254,"Key, Francis Scott",2230 S. 8th St,Elementary School,K-5,952-6216,19148 - 3101,8796002226,87960,School,District,377,O,94,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1605695202606,39.920887718283,"{""type"":""Point"",""coordinates"":[-75.16057,39.92089]}"
129,1400,140,"Patterson, John M.",7001  Buist Ave,Elementary School,K-4,492-6453,19142 - 1727,1974007001,19740,School,District,787,O,95,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2369325957322,39.9163191411148,"{""type"":""Point"",""coordinates"":[-75.23693,39.91632]}"
130,6400,640,Widener Memorial,1450 West Olney ave.,Special Center,1-12,456-3015,19141,1914005500,19140,School,District,207,O,96,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1469985063172,40.0372362945379,"{""type"":""Point"",""coordinates"":[-75.147,40.03724]}"
131,4480,448,Overbrook Educational Center,6730-38 Lansdowne Ave,Elementary School,1-8,351-7018,19151 - 3625,4902006730,49020,School,District,292,O,97,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2548071024148,39.9738227904922,"{""type"":""Point"",""coordinates"":[-75.25481,39.97382]}"
132,8270,827,"Holme, Thomas",9120 Acamdemy Rd.,Elementary School,K-5,335-5656,19114 - 2841,1120009152,11200,School,District,443,O,98,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0094625954613,40.0550397540232,"{""type"":""Point"",""coordinates"":[-75.00946,40.05504]}"
133,6220,622,"Emlen, Eleanor C.",6501 Chew Ave.,Elementary School,K-5,951-4010,19119 - 2006,2296006501,22960,School,District,600,O,99,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1781143168023,40.0541177668128,"{""type"":""Point"",""coordinates"":[-75.17811,40.05412]}"
134,6280,628,"Kinsey, John L.",6501 Limekiln Pike,Elementary School,K-5,276-5266,19138 - 3102,5074006501,50740,School,District,388,O,100,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.152467971509,40.0535859188219,"{""type"":""Point"",""coordinates"":[-75.15247,40.05359]}"
135,8140,814,"Meehan, Austin",3001 Ryan Ave.,Middle School,6-8,335-5654,19152,7006003001,70060,School,District,1020,O,101,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0442973894256,40.0457990449931,"{""type"":""Point"",""coordinates"":[-75.0443,40.0458]}"
136,8340,834,"Solis-Cohen, Solomon",7001 Horrocks St.,Elementary School,K-5,728-5012,19149 - 1743,7824001901,78240,School,District,894,O,102,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0654221209778,40.0447547342797,"{""type"":""Point"",""coordinates"":[-75.06542,40.04475]}"
137,7350,735,"Lowell, James R.",450 W. Nedro,Elementary School,K-4,276-5272,19120 - 1871,8789005801,87890,School,District,1059,O,103,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1290943661701,40.0402914394026,"{""type"":""Point"",""coordinates"":[-75.12909,40.04029]}"
138,7390,739,"Morrison, Andrew J.",5100 N. 3rd St.,Elementary School,K-8,456-3004,19120 - 3311,2940000300,29400,School,District,901,O,104,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1295922765182,40.029475569176,"{""type"":""Point"",""coordinates"":[-75.12959,40.02948]}"
139,6390,639,"Steel, Edward",4301 Wayne Ave.,Elementary School,K-5,456-3008,19140 - 1717,8188004311,81880,School,District,578,O,105,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1569944687781,40.0187973067912,"{""type"":""Point"",""coordinates"":[-75.15699,40.0188]}"
140,7730,773,"Clemente, Roberto",122 W Erie Ave,Middle School,5-8,291-5400,19140,3200000122,32000,School,District,1325,O,106,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1294600133865,40.0060960131755,"{""type"":""Point"",""coordinates"":[-75.12946,40.0061]}"
141,7440,744,"Taylor, Bayard",3698 North Randolph St.,Elementary School,K-4,227-4435,19140 - 4538,6736003630,67360,School,District,529,O,107,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.138253009738,40.0069240562837,"{""type"":""Point"",""coordinates"":[-75.13825,40.00692]}"
142,5680,568,"Marin, Luis Munoz",3300 N. 3rd St.,Elementary School,K-8,291-8825,19142 - 5721,8785003302,87850,School,District,933,O,108,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1356677896532,40.0018184125416,"{""type"":""Point"",""coordinates"":[-75.13567,40.00182]}"
143,5390,539,Potter-Thomas,3001-65 N 06th St.,Elementary School,K-8,227-4423,19133 - 2824,8791003001,87910,School,District,626,O,109,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1406536224726,39.9974343230942,"{""type"":""Point"",""coordinates"":[-75.14065,39.99743]}"
144,5410,541,"Sheppard, Isaac",120 W Cambria.St,Elementary School,K-4,291-4711,19133 - 4132,4380002834,43800,School,District,363,O,110,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1316517834416,39.9936911055902,"{""type"":""Point"",""coordinates"":[-75.13165,39.99369]}"
145,5440,544,"Willard, Frances",1930 E. Elkhart St.,Elementary School,K-4,291-4714,19134,3116001930,31160,School,District,767,O,111,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1167641694172,39.9931397670514,"{""type"":""Point"",""coordinates"":[-75.11676,39.99314]}"
146,4400,440,"Stanton, M. Hall",2539 N 16th St,Elementary School,K-5,227-4434,19132 - 3907,2636001523,26360,School,District,481,O,112,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1581276869321,39.9919355030859,"{""type"":""Point"",""coordinates"":[-75.15813,39.99194]}"
147,5100,510,"Jones, John Paul",2950 Memphis St.,Middle School,5-8,291-4709,19134,5546002922,55460,School,District,1016,O,113,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1129328047435,39.9863008738818,"{""type"":""Point"",""coordinates"":[-75.11293,39.9863]}"
148,4240,424,"Cassidy, Lewis C.",6523  Landsdowne Ave.,Elementary School,K-5,581-5506,19151 - 3315,4902006523,49020,School,District,725,O,114,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2506946923784,39.9751564662654,"{""type"":""Point"",""coordinates"":[-75.25069,39.97516]}"
149,1450,145,"Miller, E. Spencer (CEP)",4300  Westminister Ave.,Middle/HIgh,,,19104,6114004301,61140,School,District,0,O,115,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2105026115592,39.9693207275359,"{""type"":""Point"",""coordinates"":[-75.2105,39.96932]}"
150,2010,201,"Franklin, Benjamin",550 North Broad St.,High School,9-12,299-4662,19130,1914000548,19140,School,District,1153,O,116,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.161932974129,39.9635170945005,"{""type"":""Point"",""coordinates"":[-75.16193,39.96352]}"
151,2730,273,"Washington, George (EL)",1198 S 05th St.,Elementary School,K-8,952-6209,19147 - 5203,8790001114,87900,School,District,359,O,117,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1528970506692,39.9337885946663,"{""type"":""Point"",""coordinates"":[-75.1529,39.93379]}"
152,2410,241,"Girard Academic Music Program (Poe, Edgar Allen)",22nd & Ritner St.,Middle/HIgh,5-12,952-8589,19145,6864002136,68640,School,District,488,O,118,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1830403798929,39.9220112803052,"{""type"":""Point"",""coordinates"":[-75.18304,39.92201]}"
153,2210,221,Bache / Martin,2201 Brown St.,Elementary School,K-8,684-5074,19130 - 1906,1940002201,19400,School,District,522,O,119,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1744510352608,39.9701732080407,"{""type"":""Point"",""coordinates"":[-75.17445,39.97017]}"
154,8430,843,"Greenberg, Joseph",600 Sharon La.,Elementary School,K-8,961-2002,19115 - 3527,1200008901,12000,School,District,633,O,120,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0574467209331,40.0956711632166,"{""type"":""Point"",""coordinates"":[-75.05745,40.09567]}"
155,8320,832,"La Brum, General J. Harry",10800 Hawley St.,Middle School,6-8,281-2607,19154,6764003325,67640,School,District,380,O,121,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-74.9878464817732,40.0806942854247,"{""type"":""Point"",""coordinates"":[-74.98785,40.08069]}"
156,6270,627,"Jenks, John S.",8301 Germantown Ave.,Elementary School,K-8,248-6604,19118 - 3403,3666008317,36660,School,District,504,O,122,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2032777955199,40.0749100943106,"{""type"":""Point"",""coordinates"":[-75.20328,40.07491]}"
157,8120,812,"Wilson, Woodrow",1800 Cottman Ave.,Middle School,6-8,728-5015,19111,2528001800,25280,School,District,1141,O,123,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0691486616633,40.0523792926456,"{""type"":""Point"",""coordinates"":[-75.06915,40.05238]}"
158,8310,831,"Moore, J. Hampton",6900 Summerdale Ave.,Elementary School,K-5,728-5011,19111 - 4520,7824001100,78240,School,District,937,O,124,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0769652043714,40.0491739848188,"{""type"":""Point"",""coordinates"":[-75.07697,40.04917]}"
159,6040,604,"Saul, Walter B. (
Saul, Walter B. (CTE)",7100 Henry Ave.,High School,9-12,487-4467,19128,4196007100,41960,School,District,611,O,125,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2222899625826,40.0491683402439,"{""type"":""Point"",""coordinates"":[-75.22229,40.04917]}"
160,7270,727,"Finletter, Thomas K.",6101 N Front St.,Elementary School,K-8,276-5265,19120 - 2038,3520006101,35200,School,District,1050,O,126,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.119127001609,40.0436209793846,"{""type"":""Point"",""coordinates"":[-75.11913,40.04362]}"
161,8300,830,Mayfair,3001 Princeton Ave,Elementary School,K-8,335-5651,19149 - 1413,6574002901,65740,School,District,710,O,127,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0518881383167,40.0393209167213,"{""type"":""Point"",""coordinates"":[-75.05189,40.03932]}"
162,6020,602,Germantown HS,40 E. High St.,High School,9-12,951-4004,19144,3666005915,36660,School,District,1547,O,128,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1763951542632,40.0399648999003,"{""type"":""Point"",""coordinates"":[-75.1764,40.03996]}"
163,8240,824,"Disston, Hamilton",6801 Cottage St.,Elementary School,K-8,335-5661,19135 - 2243,2526006801,25260,School,District,849,O,129,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0467630570981,40.0282670902121,"{""type"":""Point"",""coordinates"":[-75.04676,40.02827]}"
164,7430,743,"Sullivan, James J.",5300 Ditman St.,Elementary School,K-5,537-2524,19124,2866005300,28660,School,District,692,O,130,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.0667360205955,40.0159041751756,"{""type"":""Point"",""coordinates"":[-75.06674,40.0159]}"
165,5020,502,"Edison, Thomas A.",151 W. Luzerne St.,High School,9-12,324-9440,19140,5204000151,52040,School,District,2518,O,131,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1283111169447,40.0125581515809,"{""type"":""Point"",""coordinates"":[-75.12831,40.01256]}"
166,7300,730,"Hopkinson, Francis",1301-31 E Luzerne St,Elementary School,K-8,537-2526,19124 - 5300,5202001301,52020,School,District,1089,O,132,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1021878625869,40.0084119709176,"{""type"":""Point"",""coordinates"":[-75.10219,40.00841]}"
167,4270,427,"Dick, William",2498 W. Diamond St.,Elementary School,K-8,684-5081,19121 - 1311,2844002400,28440,School,District,334,O,133,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.1736456221799,39.9866138248987,"{""type"":""Point"",""coordinates"":[-75.17365,39.98661]}"
1,1440,144,Penrose,2515 South 78th St.,Elementary School,K-6,492-6455,19153 - 1201,8957002515,89570,School,District,616,O,134,2013-08-07 20:27:06.063194,2013-08-07 20:27:06.301444,-75.2483290540022,39.9074589931891,"{""type"":""Point"",""coordinates"":[-75.24833,39.90746]}"
