FID,DC_NUM,DC_KEY,LOCATION_B,THEFT_DATE,THEFT_YEAR,DC_DIST,STOLEN_VAL,THEFT_HOUR,UCR,X,Y,GlobalID,x2,y2
505,047491,201408047491,12100 BLOCK RAMBLER RD,12/13/2014 12:00:00 AM,2014,08,120,17,625,-74.98060949,40.09781878,2e5f5fa2-e591-4eda-8eed-3ffc6ccd700b,-119.615760159803,45.8781971420227
506,056948,201402056948,6800 BLOCK SOUDER ST,9/18/2014 12:00:00 AM,2014,02,350,18,615,-75.06925255,40.04275134,c1072389-6de2-438d-8e67-77a282894b96,-119.6357703511,45.8464423520101
507,046007,201409046007,900 BLOCK KELLY DR,11/11/2014 12:00:00 AM,2014,09,700,10,615,-75.18863754,39.96993543,82ed6704-aac2-4a08-b949-d3fbe6f7cc44,-119.663055503218,45.8041675368284
508,057207,201402057207,1500 BLOCK LEVICK ST,9/19/2014 12:00:00 AM,2014,02,500,18,615,-75.07424183,40.03762499,46d94890-fc30-4a37-9afe-35281461edb6,-119.636370592565,45.8439396266766
509,046220,201409046220,1800 BLOCK JOHN F KENNEDY BLVD,11/12/2014 12:00:00 AM,2014,09,100,15,625,-75.16979134,39.95420431,af565c21-3d14-46d1-9ed8-4c4093258b8c,-119.651695927529,45.8012362621637
510,057237,201402057237,1100 BLOCK VAN KIRK ST,9/19/2014 12:00:00 AM,2014,02,200,20,615,-75.08762267,40.03557325,74450af6-a283-446d-b70d-cfc658e482d9,-119.641014273899,45.8413578485178
511,046252,201409046252,300 BLOCK S 18TH ST,11/12/2014 12:00:00 AM,2014,09,500,17,615,-75.17139021,39.94657683,888bc72c-6ca8-471e-ab1a-791aaad3c614,-119.65033873933,45.7983243462322
512,057708,201402057708,7300 BLOCK LARGE ST,9/21/2014 12:00:00 AM,2014,02,150,21,625,-75.06416381,40.05020842,7d03770a-3557-4732-978a-fc3cef2ad719,-119.635736385955,45.8497821500246
513,046253,201409046253,1900 BLOCK LOMBARD ST,11/12/2014 12:00:00 AM,2014,09,600,18,615,-75.17327793,39.94569558,c73e4074-4777-4693-a496-6ba7509d81d6,-119.650840174068,45.797751469131
514,058371,201402058371,6500 BLOCK CASTOR AV,9/24/2014 12:00:00 AM,2014,02,100,17,625,-75.07578128,40.04120212,20ecb217-3bc8-4b05-a242-a16c5e9874a7,-119.637894012307,45.84498910786
515,048104,201409048104,1700 BLOCK MARKET ST,11/24/2014 12:00:00 AM,2014,09,200,23,615,-75.16850177,39.95294946,cfcdfda8-d8bf-48ff-8c1f-bb22ccb282b3,-119.650872504343,45.8009727682125
516,058834,201402058834,1200 BLOCK BRIGHTON ST,9/26/2014 12:00:00 AM,2014,02,620,22,615,-75.07415633,40.04994313,8d66c4bf-d508-4575-bd25-0c9819b16aeb,-119.639533214611,45.8483015145394
517,050831,201409050831,1900 BLOCK MOUNT VERNON ST,12/14/2014 12:00:00 AM,2014,09,400,15,615,-75.17039283,39.96569533,962d330d-4836-4a28-8b53-a7379201cdc5,-119.654904822836,45.8052056594625
518,059293,201402059293,7200 BLOCK SOUDER ST,9/29/2014 12:00:00 AM,2014,02,100,9,625,-75.06429799,40.04769752,b315760a-c665-4cec-9645-44940fcd7526,-119.635136846312,45.8488767536564
519,052677,201409052677,1700 BLOCK CHESTNUT ST,12/29/2014 12:00:00 AM,2014,09,1500,13,615,-75.16927347,39.95158115,0f19de5e-fb9b-4915-94c0-78a6e9825aa8,-119.650816440064,45.8003830553753
520,059297,201402059297,900 BLOCK PRATT ST,9/29/2014 12:00:00 AM,2014,02,150,9,625,-75.09126401,40.02986082,617fac5d-3598-427b-a46d-477485791c95,-119.640941026314,45.8388354497777
521,086025,201412086025,5700 BLOCK BALTIMORE AV,11/8/2014 12:00:00 AM,2014,12,300,19,615,-75.23761517,39.9463658,608fa1d9-4539-4ede-b866-40d9b5c65a92,-119.675876830659,45.7890519025157
522,059612,201402059612,7900 BLOCK BARNES ST,9/30/2014 12:00:00 AM,2014,02,550,13,615,-75.08584697,40.07571985,0c431420-7478-4881-9a12-e62bcf78e36d,-119.650746651679,45.8557834474013
523,086630,201412086630,5000 BLOCK BALTIMORE AV,11/10/2014 12:00:00 AM,2014,12,1000,18,615,-75.22337024,39.94788677,96d479e5-0fd2-4607-8ddd-931a6f8fb862,-119.670766461754,45.7915671499711
524,059638,201402059638,7900 BLOCK DORCAS ST,9/30/2014 12:00:00 AM,2014,02,80,15,625,-75.0652322,40.06548346,b3933cfa-f446-42dc-893f-ca31635fbc06,-119.640113745461,45.855029124335
525,087240,201412087240,800 BLOCK S SAINT BERNARD ST,11/12/2014 12:00:00 AM,2014,12,600,23,615,-75.22099419,39.9468262,257ceef3-5f3c-4639-8073-33047e169729,-119.669573593402,45.7915232440277
526,060510,201402060510,300 BLOCK TYSON AV,10/3/2014 12:00:00 AM,2014,02,100,23,625,-75.09085231,40.05820775,02da835d-fd7d-4ee1-8c0b-5cd28bace3a8,-119.64813664489,45.8489027101153
527,087847,201412087847,5800 BLOCK KINGSESSING AVE,11/15/2014 12:00:00 AM,2014,12,100,12,625,-75.22725812,39.93461074,8946ec9f-1b47-41d7-9aa6-1dd59e7fa750,-119.668830501024,45.7863461860729
528,061251,201402061251,700 BLOCK SANGER ST,10/7/2014 12:00:00 AM,2014,02,200,13,615,-75.09227477,40.03438522,20518b51-774e-4228-95c5-abe0822930da,-119.642505512833,45.8402925969317
529,092728,201412092728,8000 BLOCK CHELWYNDE AV,12/4/2014 12:00:00 AM,2014,12,120,17,625,-75.24888028,39.90306248,ae6a857f-8e19-4293-ad44-a84e3bce6522,-119.669017838866,45.7722226323176
530,061778,201402061778,6600 BLOCK CASTOR AVE,10/9/2014 12:00:00 AM,2014,02,100,16,625,-75.07506133,40.04199258,172e6ad4-f019-4ad1-8fa5-bb4de4a3cd7b,-119.63782057203,45.8453681731379
531,094631,201412094631,1400 BLOCK S 58TH ST 1,12/12/2014 12:00:00 AM,2014,12,300,21,615,-75.23429967,39.94092447,1f7c72d6-a7f1-46f8-870c-cee0378d6187,-119.673186356317,45.7875939858692
532,062414,201402062414,5300 BLOCK TABOR AV,10/12/2014 12:00:00 AM,2014,02,175,19,625,-75.10634438,40.03378706,449bfe6f-e913-4cc0-a86f-9e18b521cabf,-119.647792145698,45.8381282018334
533,092272,201414092272,5500 BLOCK GREENE ST,11/24/2014 12:00:00 AM,2014,14,800,10,615,-75.17465517,40.03295107,3850a009-054d-452f-bd6a-bd4c3811d1ac,-119.673991303738,45.8283464963349
534,062416,201402062416,1400 BLOCK COTTMAN AV,10/12/2014 12:00:00 AM,2014,02,100,18,625,-75.07591834,40.05683063,eb3beb0e-fd74-407a-9247-b4d426a21d7c,-119.642002131914,45.8504894684155
535,098815,201414098815,300 BLOCK E SHARPNACK ST,12/20/2014 12:00:00 AM,2014,14,200,19,615,-75.17888211,40.0542582,6d2cb798-1f58-4d37-889c-a7376fcb3c0d,-119.68115692601,45.8352821038795
536,063447,201402063447,6700 BLOCK MARTINS MILL RD,10/16/2014 12:00:00 AM,2014,02,0,16,625,-75.09212041,40.05339532,e4cae5ca-b381-43f4-bf94-7f149b6ec01b,-119.647378167464,45.8470270070916
537,100259,201414100259,100 BLOCK W MOUNT AIRY AV,12/27/2014 12:00:00 AM,2014,14,425,10,615,-75.19322098,40.05771024,30cc329b-17bb-4af7-b2ad-2e4c79bcdb0e,-119.687597695015,45.8345087552175
538,063458,201402063458,COTTMAN AV / OAKLAND ST,10/16/2014 12:00:00 AM,2014,02,150,18,625,-75.06136094,40.0485838,e46a956b-9910-4dd6-9d59-67a6a069b758,-119.634230544791,45.8495973904219
539,100535,201414100535,7400 BLOCK DEVON ST,12/28/2014 12:00:00 AM,2014,14,100,15,625,-75.19252742,40.06637488,aacc5638-b7cb-4d4b-a4c1-354c7207f10a,-119.689580139848,45.8376649299072
540,065391,201402065391,900 BLOCK PRATT ST,10/24/2014 12:00:00 AM,2014,02,300,22,615,-75.09301386,40.03083922,ea649d61-a286-4f53-922a-743ad346c385,-119.641871603447,45.8389379871071
541,107192,201415107192,5900 BLOCK BUSTLETON AV,11/10/2014 12:00:00 AM,2014,15,100,8,625,-75.07395923,40.02942549,b2c0fb2b-7870-478b-ba4c-9ecbf25868d0,-119.634134653842,45.8410836538267
542,066440,201402066440,6600 BLOCK TABOR AVE,10/28/2014 12:00:00 AM,2014,02,0,23,635,-75.08919019,40.05025857,1fb6a702-f68c-4aa5-af29-858f8ce3519e,-119.645430670046,45.8463260107297
543,108407,201415108407,1600 BLOCK WAKELING ST,11/13/2014 12:00:00 AM,2014,15,400,18,615,-75.07961185,40.01982957,2e3dd9b9-be96-483c-a4e8-5cd030a9dba9,-119.633832825699,45.8369112613305
544,112170,201415112170,7200 BLOCK FRANKFORD AV,11/24/2014 12:00:00 AM,2014,15,150,15,625,-75.04321068,40.03560025,e130225e-88d8-44cb-9ac6-47e653f6aa89,-119.623841010111,45.8475310332946
545,122617,201415122617,4200 BLOCK GRISCOM ST,12/26/2014 12:00:00 AM,2014,15,200,23,615,-75.08998642,40.01128621,40b53181-30be-4e14-8ada-6a0b34fcfd63,-119.635630499567,45.8324554729621
546,122774,201415122774,4600 BLOCK PRINCETON AVE,12/27/2014 12:00:00 AM,2014,15,350,15,615,-75.03887792,40.02823458,70cfea52-0095-40f0-89eb-2b140cfdb8f6,-119.620254890863,45.8455313160262
547,049905,201416049905,100 BLOCK N 32ND ST,11/23/2014 12:00:00 AM,2014,16,400,0,615,-75.18780992,39.95748117,1e8c1282-b782-4d6b-88e0-743e7c89d0e7,-119.659509044091,45.7998897785562
548,051040,201416051040,3600 BLOCK LANCASTER AV,12/1/2014 12:00:00 AM,2014,16,400,11,615,-75.19402303,39.95872325,b875b5a3-4a4c-4ef5-939a-a4148d83a52b,-119.662232123076,45.7994649427059
549,051077,201416051077,4000 BLOCK MARKET ST,12/1/2014 12:00:00 AM,2014,16,250,15,615,-75.20411676,39.95747007,49f1d13a-c528-457a-aaef-a204edc3e4ed,-119.665808505258,45.797621036948
550,052068,201416052068,3600 BLOCK BARING ST,12/8/2014 12:00:00 AM,2014,16,200,16,615,-75.19521024,39.96095742,40cf5c23-1f5e-4284-af33-49d6180c0e8b,-119.663269750234,45.8000880121592
551,054883,201416054883,600 BLOCK N 36TH ST A,12/29/2014 12:00:00 AM,2014,16,300,12,615,-75.19467791,39.96493555,0860c5c8-4ffe-4fb0-920a-a3a8aa1788bf,-119.66409466299,45.8015650304535
552,049591,201417049591,2000 BLOCK WEBSTER ST,11/9/2014 12:00:00 AM,2014,17,100,14,625,-75.17649411,39.94167697,1ff7f178-acc1-4f1a-9a8c-f7a9167066be,-119.65104273627,45.7958878164962
553,049632,201417049632,2100 BLOCK SAINT ALBANS ST,11/9/2014 12:00:00 AM,2014,17,500,19,615,-75.17892616,39.94279037,096e2b59-90d1-4d4d-bdc6-682040e852e4,-119.652270972448,45.7959427228023
554,049932,201417049932,700 BLOCK S HICKS ST,11/11/2014 12:00:00 AM,2014,17,900,16,615,-75.16838581,39.94147984,889b681d-3912-4a00-a349-3b78bdd13fd3,-119.647857847997,45.7969441295236
555,050451,201417050451,900 BLOCK S 25TH ST,11/14/2014 12:00:00 AM,2014,17,1800,21,615,-75.18462468,39.94178378,36a6efac-9e83-4f34-99b0-7b84d864dc24,-119.654212736007,45.7947964847683
556,051413,201417051413,1800 BLOCK CATHARINE ST,11/22/2014 12:00:00 AM,2014,17,200,11,615,-75.17300341,39.94162857,ccf251a5-3b4c-425d-a132-55264c28459d,-119.649681065026,45.7963554402853
557,051792,201417051792,2100 BLOCK PEMBERTON ST,11/24/2014 12:00:00 AM,2014,17,6000,20,615,-75.17830036,39.94381318,55c72271-135d-40cb-8321-09e921b9a501,-119.652293937288,45.7963902874954
558,051997,201417051997,2100 BLOCK KATER ST,11/26/2014 12:00:00 AM,2014,17,3000,9,615,-75.17795454,39.9447004,a954e1f4-fda0-43ed-8698-8efeb2a5bd7e,-119.652390005194,45.7967511652607
559,052030,201417052030,1800 BLOCK WEBSTER ST,11/26/2014 12:00:00 AM,2014,17,200,16,615,-75.17313111,39.94126421,683ece31-f90f-4f93-8780-74ca69729c7d,-119.649636089208,45.7962092271307
560,052109,201417052109,2100 BLOCK BAINBRIDGE ST,11/27/2014 12:00:00 AM,2014,17,500,9,615,-75.17788626,39.94434701,a9d76427-c375-479f-ac1c-9cee29946278,-119.652272110669,45.7966360313656
561,052535,201417052535,1500 BLOCK CHRISTIAN ST,11/30/2014 12:00:00 AM,2014,17,100,20,625,-75.16924375,39.94036356,4c65f837-3efb-4e70-a256-323bce4ab026,-119.647900450449,45.7964313850667
562,053058,201417053058,1900 BLOCK CARPENTER ST,12/4/2014 12:00:00 AM,2014,17,350,11,615,-75.17580475,39.94027244,199e7b30-5b13-4546-87b5-f54d484584d5,-119.65041267121,45.7954882789766
563,055040,201417055040,2300 BLOCK MONTROSE ST,12/19/2014 12:00:00 AM,2014,17,100,18,625,-75.18131085,39.94145565,d27be7dd-d569-41df-8412-2b0792136882,-119.652847046959,45.7951409431201
564,056262,201417056262,1900 BLOCK MONTROSE ST,12/29/2014 12:00:00 AM,2014,17,600,18,615,-75.17571487,39.94066256,a2a8ad7d-f9ab-4279-a6c3-b5b39616ae2d,-119.650478934072,45.7956383208087
565,070143,201418070143,4000 BLOCK WALNUT ST,11/8/2014 12:00:00 AM,2014,18,500,12,615,-75.20265866,39.95417243,6af2d306-f6c9-4fcc-a05d-1d8c9ac95bc3,-119.66439075655,45.7966606125641
566,070517,201418070517,900 BLOCK S 47TH ST,11/10/2014 12:00:00 AM,2014,18,450,9,615,-75.21619578,39.94778615,4a722b69-9bcd-408b-b21a-bb3a6a7abff7,-119.667967989127,45.7925282752336
567,070562,201418070562,100 BLOCK S 42ND ST,11/10/2014 12:00:00 AM,2014,18,80,14,625,-75.20637686,39.95461417,9aed4710-836c-4b00-b4c8-f3c817467eb0,-119.665942140538,45.7962999503513
568,070579,201418070579,4500 BLOCK SANSOM ST,11/10/2014 12:00:00 AM,2014,18,50,15,625,-75.21175852,39.95608125,4903a493-b725-4e53-b400-abf1358d0aef,-119.668401972838,45.7960697952133
569,070809,201418070809,200 BLOCK S 40TH ST,11/11/2014 12:00:00 AM,2014,18,500,16,615,-75.20277907,39.95349004,c2d1934e-96e1-4af1-83be-49fd2beb1709,-119.664260529772,45.7964032404535
570,070850,201418070850,3600 BLOCK CHESTNUT ST,11/11/2014 12:00:00 AM,2014,18,500,19,615,-75.19453793,39.95463889,8aa94eed-8c8f-4dbd-b8d4-c30038d73b23,-119.661373125859,45.7979529913564
571,071125,201418071125,3900 BLOCK SPRUCE ST,11/12/2014 12:00:00 AM,2014,18,950,22,615,-75.20129025,39.9514862,eedd31ea-05f7-4490-ada8-50f38abf45fa,-119.663166118151,45.7959033741029
572,071238,201418071238,400 BLOCK S 50TH ST,11/13/2014 12:00:00 AM,2014,18,500,13,615,-75.22239921,39.95274738,ab87d19f-cab6-4aec-9680-0ea5a9b501b0,-119.67165032288,45.7934160078036
573,071692,201418071692,4500 BLOCK KINGSESSING AV,11/15/2014 12:00:00 AM,2014,18,100,11,625,-75.21061514,39.9464147,ece614ad-ac8c-40a1-84b5-c4bbfe530300,-119.665456213221,45.7928198425118
574,071798,201418071798,1100 BLOCK S 46TH ST,11/15/2014 12:00:00 AM,2014,18,200,20,615,-75.21170782,39.94601236,cea7078b-cdd5-4400-9ad2-96747913eece,-119.665774268708,45.7925262001183
575,071926,201418071926,3400 BLOCK SPRUCE ST,11/16/2014 12:00:00 AM,2014,18,600,16,615,-75.19396678,39.95058743,6fc99320-5dd2-4700-b668-d64d8d8a5199,-119.660103021329,45.7966035523977
576,072144,201418072144,3100 BLOCK MARKET ST,11/17/2014 12:00:00 AM,2014,18,350,21,615,-75.18606209,39.95513527,3bdeb5f5-c7a1-4a68-969e-677738240e51,-119.658225872335,45.7993051684057
577,072523,201418072523,4900 BLOCK CEDAR AV,11/19/2014 12:00:00 AM,2014,18,500,17,615,-75.22165368,39.94978294,3e54ba79-36af-4eb4-8d09-267a7631bac1,-119.670594305999,45.7924742274056
578,072541,201418072541,4400 BLOCK BALTIMORE AV,11/19/2014 12:00:00 AM,2014,18,1540,18,615,-75.21190326,39.94922957,c1cdd20c-23ed-4aff-96a3-9ddfd45e423a,-119.66668306079,45.7936335050273
579,072783,201418072783,4200 BLOCK SPRUCE ST,11/20/2014 12:00:00 AM,2014,18,880,19,615,-75.20847025,39.95238538,ab66d2de-19f0-4988-939e-2e1404394853,-119.666173808786,45.7952232000667
580,073383,201418073383,4000 BLOCK BALTIMORE AV,11/23/2014 12:00:00 AM,2014,18,200,15,615,-75.20572971,39.94988474,3adf2f4f-2cc8-4aa8-8f8d-8e2b89bbb89d,-119.664466997694,45.7947220305965
581,073515,201418073515,4000 BLOCK BALTIMORE AV,11/24/2014 12:00:00 AM,2014,18,500,11,615,-75.20572971,39.94988474,38505911-672c-455f-a7c9-838e4c28442d,-119.664466997694,45.7947220305965
582,073546,201418073546,4200 BLOCK OSAGE AV,11/24/2014 12:00:00 AM,2014,18,160,14,625,-75.20831744,39.95050766,e1f7750c-e0e8-44e4-8892-50eea8546c16,-119.665628379516,45.7945822693484
583,073576,201418073576,3900 BLOCK SPRUCE ST,11/24/2014 12:00:00 AM,2014,18,0,17,615,-75.20208965,39.95167195,1057b79b-7c7b-4dd6-bfe2-277dd10b5055,-119.66352317046,45.7958578502118
584,073612,201418073612,3900 BLOCK WALNUT ST,11/24/2014 12:00:00 AM,2014,18,425,20,615,-75.2018695,39.95407373,35e98b27-d4a8-4d9d-a12f-afed1b292d6b,-119.664060204225,45.7967354129704
585,073632,201418073632,3100 BLOCK MARKET ST,11/24/2014 12:00:00 AM,2014,18,525,22,615,-75.18542064,39.9550541,b3f9e055-5615-4c88-ab95-3d8934ea5206,-119.657956928363,45.7993656219221
586,073931,201418073931,4800 BLOCK WALNUT ST,11/26/2014 12:00:00 AM,2014,18,400,9,615,-75.21859114,39.95614373,7cfdd000-2fe8-4dca-b1f8-159fa7a657b5,-119.671058618337,45.7951427094583
587,074872,201418074872,4300 BLOCK BALTIMORE AV,12/1/2014 12:00:00 AM,2014,18,200,15,615,-75.2099854,39.94947994,d1881def-a27b-42d1-a766-8f18432029e0,-119.666006766476,45.7939881848319
588,075262,201418075262,3700 BLOCK SPRUCE ST,12/3/2014 12:00:00 AM,2014,18,90,14,625,-75.19762067,39.95103283,75431413-6617-4439-bd16-0da22c6dde26,-119.66163051361,45.7962531575981
589,075768,201418075768,4900 BLOCK CEDAR AV,12/5/2014 12:00:00 AM,2014,18,210,14,615,-75.22186997,39.94989526,c626e32b-43a9-4bf1-b682-ab5081fb250d,-119.670706978597,45.792483787108
590,076056,201418076056,0 BLOCK S 40TH ST,12/6/2014 12:00:00 AM,2014,18,125,21,625,-75.20190719,39.95712866,b9bcb93e-5daf-401e-94e7-91aec766dd9a,-119.664866125279,45.7978075339284
591,077251,201418077251,3400 BLOCK WALNUT ST,12/12/2014 12:00:00 AM,2014,18,1000,13,615,-75.19218823,39.95279066,511fd569-299c-4194-9e83-3fa4c79934bb,-119.659986291039,45.7976275298803
592,077924,201418077924,300 BLOCK S 45TH ST 1B,12/15/2014 12:00:00 AM,2014,18,200,20,615,-75.21220049,39.95248604,fb5b911c-801b-4940-ac38-44d6bd1c2f43,-119.667641434322,45.7947405586833
593,078340,201418078340,3400 BLOCK WALNUT ST,12/17/2014 12:00:00 AM,2014,18,1000,16,615,-75.19218823,39.95279066,6a3248d0-43da-4c91-8854-5a3c8136ed71,-119.659986291039,45.7976275298803
594,078544,201418078544,4200 BLOCK WALNUT ST,12/18/2014 12:00:00 AM,2014,18,110,14,625,-75.20694174,39.95461914,cb0512e7-e77c-4736-b0c6-1842236b97c5,-119.666161730621,45.7962232400293
595,055142,201403055142,800 BLOCK E PASSYUNK AV,9/18/2014 12:00:00 AM,2014,03,200,23,615,-75.1526364,39.93868434,c1ceb7b4-106d-4b78-a611-b9e593726812,-119.641046750321,45.7981449042649
596,078588,201418078588,3400 BLOCK SPRUCE ST,12/18/2014 12:00:00 AM,2014,18,800,18,615,-75.19396678,39.95058743,425bb24c-e530-480d-a25b-bebc928f3c10,-119.660103021329,45.7966035523977
597,079618,201418079618,4500 BLOCK SANSOM ST,12/23/2014 12:00:00 AM,2014,18,300,16,615,-75.21185153,39.95609269,de905cca-cf97-40d1-af64-f19056852863,-119.668440879414,45.7960609114093
598,103110,201419103110,5900 BLOCK HAVERFORD AVE,11/8/2014 12:00:00 AM,2014,19,250,17,615,-75.239162,39.96986063,5c47469a-5842-4e7d-b712-b101d09352ec,-119.682562476059,45.7971223690395
599,055276,201403055276,900 BLOCK S 11TH ST,9/19/2014 12:00:00 AM,2014,03,115,14,625,-75.16096324,39.93935659,7f72d0e1-6918-423e-ab94-ad9d70ea537b,-119.644439273796,45.7972259591969
600,104141,201419104141,5700 BLOCK CITY AV,11/11/2014 12:00:00 AM,2014,19,600,22,615,-75.24369802,39.99310406,523cdc6d-7c58-4140-8c3c-6f260ec95407,-119.690341962106,45.8046911043495
601,115089,201419115089,5200 BLOCK MASTER ST,12/17/2014 12:00:00 AM,2014,19,400,20,615,-75.2264085,39.97419803,e9a20095-0283-46dc-b2e7-65c131ff973b,-119.678758226053,45.8004242315313
602,055570,201403055570,700 BLOCK S HUTCHINSON ST,9/20/2014 12:00:00 AM,2014,03,300,17,615,-75.15819508,39.94078224,cc4be99e-966f-41b6-852c-1f4724fae086,-119.643738384276,45.7981129834623
603,094266,201422094266,2000 BLOCK N BROAD ST,11/11/2014 12:00:00 AM,2014,22,220,15,615,-75.15668166,39.98411322,ceb7b552-b6e1-49fe-92b8-d229d0cf0ef4,-119.654376761278,45.8136069379895
604,055814,201403055814,1500 BLOCK S ISEMINGER ST,9/21/2014 12:00:00 AM,2014,03,300,15,615,-75.16536973,39.93126331,bd1a84f0-08de-45c5-b4c4-279869b14006,-119.644047527574,45.793760508631
605,103219,201422103219,2100 BLOCK N BROAD ST,12/14/2014 12:00:00 AM,2014,22,70,9,625,-75.15643963,39.98525759,76ac11d0-fbda-405c-9ca0-66d3445b7baf,-119.654579773215,45.8140443056393
606,103284,201422103284,3000 BLOCK W LEHIGH AV,12/14/2014 12:00:00 AM,2014,22,100,17,625,-75.18031099,39.99723436,f909e523-da30-4256-8c1e-15704630b5a2,-119.666912849073,45.8149550035103
607,105197,201422105197,900 BLOCK N 16TH ST,12/20/2014 12:00:00 AM,2014,22,250,19,615,-75.16301544,39.97073584,89d0fe7c-c0a6-4743-9894-fbc269e1bfae,-119.653358916228,45.8080080780443
608,105731,201422105731,1300 BLOCK CECIL B MOORE AV,12/22/2014 12:00:00 AM,2014,22,400,19,615,-75.15621857,39.97848204,2fa6ae65-b3ea-4a49-a9a6-e6bdb3a278ec,-119.652738463709,45.811684525191
609,105944,201422105944,1200 BLOCK N BROAD ST,12/23/2014 12:00:00 AM,2014,22,150,14,625,-75.15918001,39.97241101,54281734-5c3b-452d-9f71-c8472ac91ee1,-119.652310269337,45.8091315838479
610,106936,201422106936,3000 BLOCK W YORK ST,12/27/2014 12:00:00 AM,2014,22,500,19,615,-75.18121906,39.99264256,eae95438-7947-4e21-8e28-c5ef253930c3,-119.666073351061,45.8132086649359
611,107861,201422107861,2600 BLOCK N BROAD ST,12/31/2014 12:00:00 AM,2014,22,150,1,625,-75.15499495,39.99241693,06c4d073-42af-4096-b609-bf67d7d8a690,-119.655876887477,45.8167710153584
612,101285,201424101285,3300 BLOCK RAND ST,11/17/2014 12:00:00 AM,2014,24,500,22,615,-75.11223986,39.99910628,7efebc70-5038-492d-8de2-8fd4e49e527e,-119.641079311252,45.8250676590546
613,102511,201424102511,1200 BLOCK E PIKE ST,11/22/2014 12:00:00 AM,2014,24,50,0,625,-75.10513047,40.0064271,ed5e265e-30c6-418a-836a-a96c3139febc,-119.640227661899,45.8286383046846
614,111071,201424111071,3100 BLOCK E ST,12/21/2014 12:00:00 AM,2014,24,250,14,615,-75.11948249,39.9967993,9c9dac20-ba8b-49af-ae44-77bc352b2759,-119.64328201905,45.823248096171
615,059558,201426059558,800 BLOCK W GIRARD AV,11/9/2014 12:00:00 AM,2014,26,126,12,625,-75.14998538,39.97045302,ce6cfcc9-1794-4b4f-bdea-e5080f50a1a1,-119.648248558773,45.8097175229609
616,055887,201403055887,S 12TH ST / WHARTON ST,9/21/2014 12:00:00 AM,2014,03,300,20,615,-75.1638495,39.93366147,1d3e6ce3-74f6-4468-841c-4ba1257c0167,-119.644080664466,45.7948171241922
617,059568,201426059568,1000 BLOCK N 02ND ST,11/9/2014 12:00:00 AM,2014,26,50,13,625,-75.14016196,39.96696224,86bb5ed8-4d11-45a2-a692-3633feac4f42,-119.643546668674,45.8098499415759
